0 annotation: 67
1 annotation: 66
2 annotation: 64
3 annotation: 62
4 annotation: 62
5 annotation: 64
6 annotation: 64
7 annotation: 63
8 annotation: 62
9 annotation: 62
10 annotation: 61
11 annotation: 61
12 annotation: 62
13 annotation: 62
14 annotation: 63
15 annotation: 62
16 annotation: 63
17 annotation: 62
18 annotation: 62
19 annotation: 62
20 annotation: 63
21 annotation: 62
22 annotation: 61
23 annotation: 62
24 annotation: 62
  Annotated, PSIPP,   1,   0,   0,   133.717,   133.717,         0
  Annotated, PSIPP,  59,   0,  16,   320.002,  9930.836,        10
Unannotated, PSIPP,  59,   0,  16,   320.002,  9930.836,     19210
  Annotated, PSIPP,  59,   0,  17,   333.227, 12152.734,        12
Unannotated, PSIPP,  59,   0,  17,   333.227, 12152.734,     22758
  Annotated, PSIPP,  59,   0,  18,   292.394,  9519.081,         9
Unannotated, PSIPP,  59,   0,  18,   292.394,  9519.081,     20028
  Annotated, PSIPP,  59,   0,  19,   323.948, 10389.455,        10
Unannotated, PSIPP,  59,   0,  19,   323.948, 10389.455,     20925
  Annotated, PSIPP,  59,   0,  22,   322.781,  8901.198,         8
Unannotated, PSIPP,  59,   0,  22,   322.781,  8901.198,     17455
  Annotated, PSIPP,  60,   0,   0,   316.917, 10260.220,        10
Unannotated, PSIPP,  60,   0,   0,   316.917, 10260.220,     19127
  Annotated, PSIPP,  60,   0,   2,   303.412, 10268.338,        10
Unannotated, PSIPP,  60,   0,   2,   303.412, 10268.338,     19003
  Annotated, PSIPP,  60,   0,   3,   338.785,  9207.578,         7
Unannotated, PSIPP,  60,   0,   3,   338.785,  9207.578,     18282
  Annotated, PSIPP,  60,   0,   4,   354.186, 10186.830,         9
Unannotated, PSIPP,  60,   0,   4,   354.186, 10186.830,     20283
  Annotated, PSIPP,  60,   0,   5,   310.647,  8937.265,         7
Unannotated, PSIPP,  60,   0,   5,   310.647,  8937.265,     18679
  Annotated, PSIPP,  60,   0,   6,   307.579,  9869.837,         9
Unannotated, PSIPP,  60,   0,   6,   307.579,  9869.837,     17855
  Annotated, PSIPP,  60,   0,   7,   313.078,  9951.306,         9
Unannotated, PSIPP,  60,   0,   7,   313.078,  9951.306,     19664
  Annotated, PSIPP,  60,   0,   9,   346.501, 10531.038,        10
Unannotated, PSIPP,  60,   0,   9,   346.501, 10531.038,     20354
  Annotated, PSIPP,  60,   0,  11,   303.892,  9147.561,         8
Unannotated, PSIPP,  60,   0,  11,   303.892,  9147.561,     18455
  Annotated, PSIPP,  60,   0,  12,   326.847, 11025.900,        11
Unannotated, PSIPP,  60,   0,  12,   326.847, 11025.900,     20814
  Annotated, PSIPP,  60,   0,  13,   351.123, 11231.154,        11
Unannotated, PSIPP,  60,   0,  13,   351.123, 11231.154,     22233
  Annotated, PSIPP,  60,   0,  15,   342.688, 10353.762,        10
Unannotated, PSIPP,  60,   0,  15,   342.688, 10353.762,     21659
  Annotated, PSIPP,  60,   0,  16,   320.002, 10193.023,        10
Unannotated, PSIPP,  60,   0,  16,   320.002, 10193.023,     19522
  Annotated, PSIPP,  60,   0,  17,   333.227, 12397.605,        12
Unannotated, PSIPP,  60,   0,  17,   333.227, 12397.605,     23233
  Annotated, PSIPP,  60,   0,  18,   292.394,  9585.440,         9
Unannotated, PSIPP,  60,   0,  18,   292.394,  9585.440,     20258
  Annotated, PSIPP,  60,   0,  19,   323.948, 10680.221,        11
Unannotated, PSIPP,  60,   0,  19,   323.948, 10680.221,     21216
  Annotated, PSIPP,  60,   0,  22,   322.781,  9079.359,         8
Unannotated, PSIPP,  60,   0,  22,   322.781,  9079.359,     17583
  Annotated, PSIPP,  61,   0,   0,   316.917, 10309.875,         9
Unannotated, PSIPP,  61,   0,   0,   316.917, 10309.875,     19598
  Annotated, PSIPP,  61,   0,   2,   303.412, 10511.777,        10
Unannotated, PSIPP,  61,   0,   2,   303.412, 10511.777,     19548
  Annotated, PSIPP,  61,   0,   3,   338.785,  9337.382,         8
Unannotated, PSIPP,  61,   0,   3,   338.785,  9337.382,     18567
  Annotated, PSIPP,  61,   0,   4,   354.186, 10370.662,         9
Unannotated, PSIPP,  61,   0,   4,   354.186, 10370.662,     20628
  Annotated, PSIPP,  61,   0,   5,   310.647,  9027.913,         7
Unannotated, PSIPP,  61,   0,   5,   310.647,  9027.913,     19282
  Annotated, PSIPP,  61,   0,   6,   307.579, 10077.493,         9
Unannotated, PSIPP,  61,   0,   6,   307.579, 10077.493,     18210
  Annotated, PSIPP,  61,   0,   7,   313.078, 10064.698,         9
Unannotated, PSIPP,  61,   0,   7,   313.078, 10064.698,     19888
  Annotated, PSIPP,  61,   0,   9,   346.501, 10741.180,        11
Unannotated, PSIPP,  61,   0,   9,   346.501, 10741.180,     20505
  Annotated, PSIPP,  61,   0,  11,   303.892,  9394.804,         8
Unannotated, PSIPP,  61,   0,  11,   303.892,  9394.804,     18723
  Annotated, PSIPP,  61,   0,  12,   326.847, 11257.062,        11
Unannotated, PSIPP,  61,   0,  12,   326.847, 11257.062,     21351
  Annotated, PSIPP,  61,   0,  13,   351.123, 11410.470,        11
Unannotated, PSIPP,  61,   0,  13,   351.123, 11410.470,     22706
  Annotated, PSIPP,  61,   0,  15,   342.688, 10458.438,        10
Unannotated, PSIPP,  61,   0,  15,   342.688, 10458.438,     22178
  Annotated, PSIPP,  61,   0,  16,   320.002, 10474.048,        11
Unannotated, PSIPP,  61,   0,  16,   320.002, 10474.048,     20236
  Annotated, PSIPP,  61,   0,  17,   333.227, 12655.009,        13
Unannotated, PSIPP,  61,   0,  17,   333.227, 12655.009,     24042
  Annotated, PSIPP,  61,   0,  18,   292.394,  9847.278,        10
Unannotated, PSIPP,  61,   0,  18,   292.394,  9847.278,     20447
  Annotated, PSIPP,  61,   0,  19,   323.948, 10848.419,        12
Unannotated, PSIPP,  61,   0,  19,   323.948, 10848.419,     21390
  Annotated, PSIPP,  61,   0,  22,   322.781,  9358.784,         9
Unannotated, PSIPP,  61,   0,  22,   322.781,  9358.784,     18146
  Annotated, PSIPP,  62,   0,   0,   316.917, 10474.243,        10
Unannotated, PSIPP,  62,   0,   0,   316.917, 10474.243,     19654
  Annotated, PSIPP,  62,   0,   2,   303.412, 10659.472,        10
Unannotated, PSIPP,  62,   0,   2,   303.412, 10659.472,     19762
  Annotated, PSIPP,  62,   0,   3,   338.785,  9569.267,         8
Unannotated, PSIPP,  62,   0,   3,   338.785,  9569.267,     19015
  Annotated, PSIPP,  62,   0,   4,   354.186, 10429.359,         9
Unannotated, PSIPP,  62,   0,   4,   354.186, 10429.359,     21240
  Annotated, PSIPP,  62,   0,   5,   310.647,  9218.935,         8
Unannotated, PSIPP,  62,   0,   5,   310.647,  9218.935,     19716
  Annotated, PSIPP,  62,   0,   6,   307.579, 10246.992,        10
Unannotated, PSIPP,  62,   0,   6,   307.579, 10246.992,     19136
  Annotated, PSIPP,  62,   0,   7,   313.078, 10123.836,         9
Unannotated, PSIPP,  62,   0,   7,   313.078, 10123.836,     20456
  Annotated, PSIPP,  62,   0,   9,   346.501, 10848.654,        11
Unannotated, PSIPP,  62,   0,   9,   346.501, 10848.654,     21134
  Annotated, PSIPP,  62,   0,  11,   303.892,  9515.976,         8
Unannotated, PSIPP,  62,   0,  11,   303.892,  9515.976,     19306
  Annotated, PSIPP,  62,   0,  12,   326.847, 11439.726,        11
Unannotated, PSIPP,  62,   0,  12,   326.847, 11439.726,     22295
  Annotated, PSIPP,  62,   0,  13,   351.123, 11636.793,        12
Unannotated, PSIPP,  62,   0,  13,   351.123, 11636.793,     23128
  Annotated, PSIPP,  62,   0,  15,   342.688, 10554.836,        10
Unannotated, PSIPP,  62,   0,  15,   342.688, 10554.836,     22325
  Annotated, PSIPP,  62,   0,  16,   320.002, 10548.322,        11
Unannotated, PSIPP,  62,   0,  16,   320.002, 10548.322,     20451
  Annotated, PSIPP,  62,   0,  17,   333.227, 12839.936,        13
Unannotated, PSIPP,  62,   0,  17,   333.227, 12839.936,     24413
  Annotated, PSIPP,  62,   0,  18,   292.394, 10009.511,        10
Unannotated, PSIPP,  62,   0,  18,   292.394, 10009.511,     20688
  Annotated, PSIPP,  62,   0,  19,   323.948, 10957.615,        11
Unannotated, PSIPP,  62,   0,  19,   323.948, 10957.615,     21664
  Annotated, PSIPP,  62,   0,  22,   322.781,  9601.039,         9
Unannotated, PSIPP,  62,   0,  22,   322.781,  9601.039,     18796
  Annotated, PSIPP,  63,   0,   0,   316.917, 10648.490,        10
Unannotated, PSIPP,  63,   0,   0,   316.917, 10648.490,     20072
  Annotated, PSIPP,  63,   0,   2,   303.412, 10905.559,        10
Unannotated, PSIPP,  63,   0,   2,   303.412, 10905.559,     20155
  Annotated, PSIPP,  63,   0,   3,   338.785,  9818.546,         9
Unannotated, PSIPP,  63,   0,   3,   338.785,  9818.546,     19481
  Annotated, PSIPP,  63,   0,   4,   354.186, 10442.786,         9
Unannotated, PSIPP,  63,   0,   4,   354.186, 10442.786,     21272
  Annotated, PSIPP,  63,   0,   5,   310.647,  9404.093,         8
Unannotated, PSIPP,  63,   0,   5,   310.647,  9404.093,     19927
  Annotated, PSIPP,  63,   0,   6,   307.579, 10353.068,        10
Unannotated, PSIPP,  63,   0,   6,   307.579, 10353.068,     18948
  Annotated, PSIPP,  63,   0,   7,   313.078, 10415.968,        10
Unannotated, PSIPP,  63,   0,   7,   313.078, 10415.968,     20385
  Annotated, PSIPP,  63,   0,   9,   346.501, 10989.630,        12
Unannotated, PSIPP,  63,   0,   9,   346.501, 10989.630,     21302
  Annotated, PSIPP,  63,   0,  11,   303.892,  9729.640,         9
Unannotated, PSIPP,  63,   0,  11,   303.892,  9729.640,     19543
  Annotated, PSIPP,  63,   0,  12,   326.847, 11641.113,        11
Unannotated, PSIPP,  63,   0,  12,   326.847, 11641.113,     22302
  Annotated, PSIPP,  63,   0,  13,   351.123, 11767.220,        12
Unannotated, PSIPP,  63,   0,  13,   351.123, 11767.220,     23621
  Annotated, PSIPP,  63,   0,  15,   342.688, 10622.060,        10
Unannotated, PSIPP,  63,   0,  15,   342.688, 10622.060,     22593
  Annotated, PSIPP,  63,   0,  16,   320.002, 10816.286,        12
Unannotated, PSIPP,  63,   0,  16,   320.002, 10816.286,     20628
  Annotated, PSIPP,  63,   0,  17,   333.227, 13012.985,        14
Unannotated, PSIPP,  63,   0,  17,   333.227, 13012.985,     24528
  Annotated, PSIPP,  63,   0,  18,   305.424, 10314.935,        10
Unannotated, PSIPP,  63,   0,  18,   305.424, 10314.935,     20963
  Annotated, PSIPP,  63,   0,  19,   323.948, 11241.034,        12
Unannotated, PSIPP,  63,   0,  19,   323.948, 11241.034,     21910
  Annotated, PSIPP,  63,   0,  22,   322.781,  9674.167,         9
Unannotated, PSIPP,  63,   0,  22,   322.781,  9674.167,     18842
  Annotated, PSIPP,  64,   0,   0,   316.917, 10827.379,        10
Unannotated, PSIPP,  64,   0,   0,   316.917, 10827.379,     20493
  Annotated, PSIPP,  64,   0,   2,   303.412, 10940.338,        11
Unannotated, PSIPP,  64,   0,   2,   303.412, 10940.338,     20678
  Annotated, PSIPP,  64,   0,   3,   338.785,  9829.349,         9
Unannotated, PSIPP,  64,   0,   3,   338.785,  9829.349,     20104
  Annotated, PSIPP,  64,   0,   4,   354.186, 10654.450,         9
Unannotated, PSIPP,  64,   0,   4,   354.186, 10654.450,     21312
  Annotated, PSIPP,  64,   0,   5,   310.647,  9553.810,         9
Unannotated, PSIPP,  64,   0,   5,   310.647,  9553.810,     20515
  Annotated, PSIPP,  64,   0,   6,   307.579, 10498.495,        10
Unannotated, PSIPP,  64,   0,   6,   307.579, 10498.495,     19046
  Annotated, PSIPP,  64,   0,   7,   313.078, 10616.164,        11
Unannotated, PSIPP,  64,   0,   7,   313.078, 10616.164,     20706
  Annotated, PSIPP,  64,   0,   9,   346.501, 11094.722,        11
Unannotated, PSIPP,  64,   0,   9,   346.501, 11094.722,     21388
  Annotated, PSIPP,  64,   0,  11,   303.892,  9951.458,         9
Unannotated, PSIPP,  64,   0,  11,   303.892,  9951.458,     19622
  Annotated, PSIPP,  64,   0,  12,   326.847, 11836.625,        11
Unannotated, PSIPP,  64,   0,  12,   326.847, 11836.625,     22538
  Annotated, PSIPP,  64,   0,  13,   351.123, 11913.524,        12
Unannotated, PSIPP,  64,   0,  13,   351.123, 11913.524,     23794
  Annotated, PSIPP,  64,   0,  15,   342.688, 10797.439,        10
Unannotated, PSIPP,  64,   0,  15,   342.688, 10797.439,     22603
  Annotated, PSIPP,  64,   0,  16,   320.002, 11111.907,        11
Unannotated, PSIPP,  64,   0,  16,   320.002, 11111.907,     21036
  Annotated, PSIPP,  64,   0,  17,   354.110, 13367.096,        14
Unannotated, PSIPP,  64,   0,  17,   354.110, 13367.096,     24615
  Annotated, PSIPP,  64,   0,  18,   305.424, 10450.663,        10
Unannotated, PSIPP,  64,   0,  18,   305.424, 10450.663,     21780
  Annotated, PSIPP,  64,   0,  19,   323.948, 11470.975,        12
Unannotated, PSIPP,  64,   0,  19,   323.948, 11470.975,     22528
  Annotated, PSIPP,  64,   0,  22,   322.781,  9932.295,         9
Unannotated, PSIPP,  64,   0,  22,   322.781,  9932.295,     18891
  Annotated, PSIPP,  65,   0,   0,   316.917, 11103.183,        10
Unannotated, PSIPP,  65,   0,   0,   316.917, 11103.183,     20813
  Annotated, PSIPP,  65,   0,   2,   303.412, 11088.937,        10
Unannotated, PSIPP,  65,   0,   2,   303.412, 11088.937,     20756
  Annotated, PSIPP,  65,   0,   3,   338.785,  9969.566,         9
Unannotated, PSIPP,  65,   0,   3,   338.785,  9969.566,     20448
  Annotated, PSIPP,  65,   0,   4,   354.186, 10931.715,        10
Unannotated, PSIPP,  65,   0,   4,   354.186, 10931.715,     21677
  Annotated, PSIPP,  65,   0,   5,   310.647,  9708.563,         8
Unannotated, PSIPP,  65,   0,   5,   310.647,  9708.563,     20757
  Annotated, PSIPP,  65,   0,   6,   307.579, 10588.877,        10
Unannotated, PSIPP,  65,   0,   6,   307.579, 10588.877,     19316
  Annotated, PSIPP,  65,   0,   7,   333.861, 10950.024,        11
Unannotated, PSIPP,  65,   0,   7,   333.861, 10950.024,     21069
  Annotated, PSIPP,  65,   0,   9,   346.501, 11165.506,        11
Unannotated, PSIPP,  65,   0,   9,   346.501, 11165.506,     21561
  Annotated, PSIPP,  65,   0,  11,   303.892, 10139.492,         9
Unannotated, PSIPP,  65,   0,  11,   303.892, 10139.492,     20016
  Annotated, PSIPP,  65,   0,  12,   326.847, 11955.469,        11
Unannotated, PSIPP,  65,   0,  12,   326.847, 11955.469,     22772
  Annotated, PSIPP,  65,   0,  13,   351.123, 12154.834,        13
Unannotated, PSIPP,  65,   0,  13,   351.123, 12154.834,     23964
  Annotated, PSIPP,  65,   0,  15,   342.688, 11092.968,        11
Unannotated, PSIPP,  65,   0,  15,   342.688, 11092.968,     22758
  Annotated, PSIPP,  65,   0,  16,   320.002, 11288.631,        12
Unannotated, PSIPP,  65,   0,  16,   320.002, 11288.631,     21572
  Annotated, PSIPP,  65,   0,  17,   354.110, 13588.051,        14
Unannotated, PSIPP,  65,   0,  17,   354.110, 13588.051,     25449
  Annotated, PSIPP,  65,   0,  18,   305.424, 10700.287,        11
Unannotated, PSIPP,  65,   0,  18,   305.424, 10700.287,     22234
  Annotated, PSIPP,  65,   0,  19,   323.948, 11740.512,        12
Unannotated, PSIPP,  65,   0,  19,   323.948, 11740.512,     22969
  Annotated, PSIPP,  65,   0,  22,   322.781, 10140.952,         9
Unannotated, PSIPP,  65,   0,  22,   322.781, 10140.952,     19632
  Annotated, PSIPP,  66,   0,   0,   316.917, 11357.682,        11
Unannotated, PSIPP,  66,   0,   0,   316.917, 11357.682,     20950
  Annotated, PSIPP,  66,   0,   2,   303.412, 11308.773,        11
Unannotated, PSIPP,  66,   0,   2,   303.412, 11308.773,     21107
  Annotated, PSIPP,  66,   0,   3,   338.785, 10098.742,         9
Unannotated, PSIPP,  66,   0,   3,   338.785, 10098.742,     20358
  Annotated, PSIPP,  66,   0,   4,   354.186, 11087.080,        10
Unannotated, PSIPP,  66,   0,   4,   354.186, 11087.080,     22183
  Annotated, PSIPP,  66,   0,   5,   310.647,  9905.990,         8
Unannotated, PSIPP,  66,   0,   5,   310.647,  9905.990,     21100
  Annotated, PSIPP,  66,   0,   6,   307.579, 10694.042,        10
Unannotated, PSIPP,  66,   0,   6,   307.579, 10694.042,     19607
  Annotated, PSIPP,  66,   0,   7,   333.861, 11170.878,        11
Unannotated, PSIPP,  66,   0,   7,   333.861, 11170.878,     21816
  Annotated, PSIPP,  66,   0,   9,   346.501, 11202.697,        11
Unannotated, PSIPP,  66,   0,   9,   346.501, 11202.697,     21637
  Annotated, PSIPP,  66,   0,  11,   303.892, 10298.996,         9
Unannotated, PSIPP,  66,   0,  11,   303.892, 10298.996,     20486
  Annotated, PSIPP,  66,   0,  12,   326.847, 12145.282,        12
Unannotated, PSIPP,  66,   0,  12,   326.847, 12145.282,     23009
  Annotated, PSIPP,  66,   0,  13,   351.123, 12364.966,        13
Unannotated, PSIPP,  66,   0,  13,   351.123, 12364.966,     24496
  Annotated, PSIPP,  66,   0,  15,   342.688, 11204.626,        11
Unannotated, PSIPP,  66,   0,  15,   342.688, 11204.626,     23338
  Annotated, PSIPP,  66,   0,  16,   320.002, 11432.419,        12
Unannotated, PSIPP,  66,   0,  16,   320.002, 11432.419,     21775
  Annotated, PSIPP,  66,   0,  17,   354.110, 13830.668,        15
Unannotated, PSIPP,  66,   0,  17,   354.110, 13830.668,     25441
  Annotated, PSIPP,  66,   0,  18,   305.424, 10917.277,        11
Unannotated, PSIPP,  66,   0,  18,   305.424, 10917.277,     22637
  Annotated, PSIPP,  66,   0,  19,   323.948, 11874.250,        12
Unannotated, PSIPP,  66,   0,  19,   323.948, 11874.250,     23701
  Annotated, PSIPP,  66,   0,  22,   322.781, 10362.108,        10
Unannotated, PSIPP,  66,   0,  22,   322.781, 10362.108,     21133
  Annotated, PSIPP,  67,   0,   0,   316.917, 11654.452,        11
Unannotated, PSIPP,  67,   0,   0,   316.917, 11654.452,     21466
  Annotated, PSIPP,  67,   0,   2,   303.412, 11432.725,        11
Unannotated, PSIPP,  67,   0,   2,   303.412, 11432.725,     21386
  Annotated, PSIPP,  67,   0,   3,   338.785, 10338.978,         9
Unannotated, PSIPP,  67,   0,   3,   338.785, 10338.978,     20792
  Annotated, PSIPP,  67,   0,   4,   354.186, 11120.303,        10
Unannotated, PSIPP,  67,   0,   4,   354.186, 11120.303,     22673
  Annotated, PSIPP,  67,   0,   5,   310.647, 10120.475,         8
Unannotated, PSIPP,  67,   0,   5,   310.647, 10120.475,     21614
  Annotated, PSIPP,  67,   0,   6,   307.579, 10900.770,        10
Unannotated, PSIPP,  67,   0,   6,   307.579, 10900.770,     19763
  Annotated, PSIPP,  67,   0,   7,   333.861, 11324.306,        11
Unannotated, PSIPP,  67,   0,   7,   333.861, 11324.306,     22391
  Annotated, PSIPP,  67,   0,   9,   346.501, 11278.843,        11
Unannotated, PSIPP,  67,   0,   9,   346.501, 11278.843,     21641
  Annotated, PSIPP,  67,   0,  11,   303.892, 10457.676,         9
Unannotated, PSIPP,  67,   0,  11,   303.892, 10457.676,     20890
  Annotated, PSIPP,  67,   0,  12,   326.847, 12359.917,        12
Unannotated, PSIPP,  67,   0,  12,   326.847, 12359.917,     23232
  Annotated, PSIPP,  67,   0,  13,   351.123, 12397.595,        13
Unannotated, PSIPP,  67,   0,  13,   351.123, 12397.595,     24784
  Annotated, PSIPP,  67,   0,  15,   342.688, 11424.991,        11
Unannotated, PSIPP,  67,   0,  15,   342.688, 11424.991,     23667
  Annotated, PSIPP,  67,   0,  16,   320.002, 11659.504,        13
Unannotated, PSIPP,  67,   0,  16,   320.002, 11659.504,     22232
  Annotated, PSIPP,  67,   0,  17,   354.110, 14064.999,        15
Unannotated, PSIPP,  67,   0,  17,   354.110, 14064.999,     25790
  Annotated, PSIPP,  67,   0,  18,   305.424, 11008.207,        11
Unannotated, PSIPP,  67,   0,  18,   305.424, 11008.207,     23199
  Annotated, PSIPP,  67,   0,  19,   323.948, 12080.129,        13
Unannotated, PSIPP,  67,   0,  19,   323.948, 12080.129,     23471
  Annotated, PSIPP,  67,   0,  22,   322.781, 10644.514,        10
Unannotated, PSIPP,  67,   0,  22,   322.781, 10644.514,     20665
  Annotated, PSIPP,  68,   0,   0,   316.917, 11790.303,        11
Unannotated, PSIPP,  68,   0,   0,   316.917, 11790.303,     22137
  Annotated, PSIPP,  68,   0,   2,   303.412, 11624.783,        11
Unannotated, PSIPP,  68,   0,   2,   303.412, 11624.783,     21560
  Annotated, PSIPP,  68,   0,   3,   338.785, 10603.887,        10
Unannotated, PSIPP,  68,   0,   3,   338.785, 10603.887,     21130
  Annotated, PSIPP,  68,   0,   4,   354.186, 11369.264,        11
Unannotated, PSIPP,  68,   0,   4,   354.186, 11369.264,     22815
  Annotated, PSIPP,  68,   0,   5,   310.647, 10267.330,         9
Unannotated, PSIPP,  68,   0,   5,   310.647, 10267.330,     21896
  Annotated, PSIPP,  68,   0,   6,   307.579, 10962.699,        10
Unannotated, PSIPP,  68,   0,   6,   307.579, 10962.699,     20218
  Annotated, PSIPP,  68,   0,   7,   333.861, 11569.557,        13
Unannotated, PSIPP,  68,   0,   7,   333.861, 11569.557,     22790
  Annotated, PSIPP,  68,   0,   9,   346.501, 11409.477,        12
Unannotated, PSIPP,  68,   0,   9,   346.501, 11409.477,     21767
  Annotated, PSIPP,  68,   0,  11,   303.892, 10607.843,        10
Unannotated, PSIPP,  68,   0,  11,   303.892, 10607.843,     21284
  Annotated, PSIPP,  68,   0,  12,   326.847, 12531.423,        12
Unannotated, PSIPP,  68,   0,  12,   326.847, 12531.423,     23618
  Annotated, PSIPP,  68,   0,  13,   351.123, 12460.075,        13
Unannotated, PSIPP,  68,   0,  13,   351.123, 12460.075,     24781
  Annotated, PSIPP,  68,   0,  15,   342.688, 11700.426,        12
Unannotated, PSIPP,  68,   0,  15,   342.688, 11700.426,     24026
  Annotated, PSIPP,  68,   0,  16,   320.002, 11713.460,        12
Unannotated, PSIPP,  68,   0,  16,   320.002, 11713.460,     22383
  Annotated, PSIPP,  68,   0,  17,   354.110, 14351.608,        15
Unannotated, PSIPP,  68,   0,  17,   354.110, 14351.608,     26230
  Annotated, PSIPP,  68,   0,  18,   305.424, 11160.941,        11
Unannotated, PSIPP,  68,   0,  18,   305.424, 11160.941,     23327
  Annotated, PSIPP,  68,   0,  19,   323.948, 12282.185,        13
Unannotated, PSIPP,  68,   0,  19,   323.948, 12282.185,     23767
  Annotated, PSIPP,  68,   0,  22,   322.781, 10713.094,        10
Unannotated, PSIPP,  68,   0,  22,   322.781, 10713.094,     21343
  Annotated, PSIPP,  69,   0,   0,   316.917, 11961.602,        12
Unannotated, PSIPP,  69,   0,   0,   316.917, 11961.602,     22586
  Annotated, PSIPP,  69,   0,   2,   303.412, 11911.906,        11
Unannotated, PSIPP,  69,   0,   2,   303.412, 11911.906,     21967
  Annotated, PSIPP,  69,   0,   3,   338.785, 10840.530,        10
Unannotated, PSIPP,  69,   0,   3,   338.785, 10840.530,     21490
  Annotated, PSIPP,  69,   0,   4,   354.186, 11522.333,        11
Unannotated, PSIPP,  69,   0,   4,   354.186, 11522.333,     23238
  Annotated, PSIPP,  69,   0,   5,   310.647, 10460.401,         9
Unannotated, PSIPP,  69,   0,   5,   310.647, 10460.401,     22175
  Annotated, PSIPP,  69,   0,   6,   307.579, 11246.735,        11
Unannotated, PSIPP,  69,   0,   6,   307.579, 11246.735,     20327
  Annotated, PSIPP,  69,   0,   7,   333.861, 11673.809,        12
Unannotated, PSIPP,  69,   0,   7,   333.861, 11673.809,     23239
  Annotated, PSIPP,  69,   0,   9,   346.501, 11479.403,        12
Unannotated, PSIPP,  69,   0,   9,   346.501, 11479.403,     21973
  Annotated, PSIPP,  69,   0,  11,   303.892, 10760.596,        10
Unannotated, PSIPP,  69,   0,  11,   303.892, 10760.596,     21617
  Annotated, PSIPP,  69,   0,  12,   326.847, 12702.888,        13
Unannotated, PSIPP,  69,   0,  12,   326.847, 12702.888,     23917
  Annotated, PSIPP,  69,   0,  13,   351.123, 12652.244,        13
Unannotated, PSIPP,  69,   0,  13,   351.123, 12652.244,     25008
  Annotated, PSIPP,  69,   0,  15,   342.688, 11866.880,        12
Unannotated, PSIPP,  69,   0,  15,   342.688, 11866.880,     24277
  Annotated, PSIPP,  69,   0,  16,   320.002, 11941.727,        13
Unannotated, PSIPP,  69,   0,  16,   320.002, 11941.727,     22485
  Annotated, PSIPP,  69,   0,  17,   354.110, 14570.287,        16
Unannotated, PSIPP,  69,   0,  17,   354.110, 14570.287,     26755
  Annotated, PSIPP,  69,   0,  18,   305.424, 11414.837,        12
Unannotated, PSIPP,  69,   0,  18,   305.424, 11414.837,     23591
  Annotated, PSIPP,  69,   0,  19,   323.948, 12494.822,        14
Unannotated, PSIPP,  69,   0,  19,   323.948, 12494.822,     24062
  Annotated, PSIPP,  69,   0,  22,   322.781, 10956.728,        10
Unannotated, PSIPP,  69,   0,  22,   322.781, 10956.728,     21467
  Annotated, PSIPP,  70,   0,   0,   316.917, 12158.167,        12
Unannotated, PSIPP,  70,   0,   0,   316.917, 12158.167,     22958
  Annotated, PSIPP,  70,   0,   2,   303.412, 12050.573,        12
Unannotated, PSIPP,  70,   0,   2,   303.412, 12050.573,     22548
  Annotated, PSIPP,  70,   0,   3,   338.785, 10986.450,        10
Unannotated, PSIPP,  70,   0,   3,   338.785, 10986.450,     21910
  Annotated, PSIPP,  70,   0,   4,   354.186, 11641.903,        11
Unannotated, PSIPP,  70,   0,   4,   354.186, 11641.903,     23832
  Annotated, PSIPP,  70,   0,   5,   310.647, 10688.138,        10
Unannotated, PSIPP,  70,   0,   5,   310.647, 10688.138,     22553
  Annotated, PSIPP,  70,   0,   6,   307.579, 11381.302,        11
Unannotated, PSIPP,  70,   0,   6,   307.579, 11381.302,     20800
  Annotated, PSIPP,  70,   0,   7,   333.861, 11887.143,        12
Unannotated, PSIPP,  70,   0,   7,   333.861, 11887.143,     23412
  Annotated, PSIPP,  70,   0,   9,   346.501, 11647.163,        12
Unannotated, PSIPP,  70,   0,   9,   346.501, 11647.163,     22203
  Annotated, PSIPP,  70,   0,  11,   303.892, 10859.396,        10
Unannotated, PSIPP,  70,   0,  11,   303.892, 10859.396,     21853
  Annotated, PSIPP,  70,   0,  12,   326.847, 12930.995,        13
Unannotated, PSIPP,  70,   0,  12,   326.847, 12930.995,     24211
  Annotated, PSIPP,  70,   0,  13,   351.123, 12737.193,        14
Unannotated, PSIPP,  70,   0,  13,   351.123, 12737.193,     25196
  Annotated, PSIPP,  70,   0,  15,   342.688, 12106.199,        12
Unannotated, PSIPP,  70,   0,  15,   342.688, 12106.199,     24434
  Annotated, PSIPP,  70,   0,  16,   320.002, 12167.555,        13
Unannotated, PSIPP,  70,   0,  16,   320.002, 12167.555,     23023
  Annotated, PSIPP,  70,   0,  17,   354.110, 14709.202,        16
Unannotated, PSIPP,  70,   0,  17,   354.110, 14709.202,     27140
  Annotated, PSIPP,  70,   0,  18,   305.424, 11538.655,        12
Unannotated, PSIPP,  70,   0,  18,   305.424, 11538.655,     23901
  Annotated, PSIPP,  70,   0,  19,   323.948, 12770.294,        14
Unannotated, PSIPP,  70,   0,  19,   323.948, 12770.294,     24415
  Annotated, PSIPP,  70,   0,  22,   322.781, 11074.158,        11
Unannotated, PSIPP,  70,   0,  22,   322.781, 11074.158,     21675
  Annotated, PSIPP,  71,   0,   0,   316.917, 12324.409,        12
Unannotated, PSIPP,  71,   0,   0,   316.917, 12324.409,     23210
  Annotated, PSIPP,  71,   0,   2,   303.412, 12112.294,        12
